"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Saudi Arabia","SAU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","124.1404","124.4222","124.704","124.704","124.704","124.704","124.704","124.704","124.845","124.986","125.127","125.268","125.409","125.3402","125.2714","125.2026","125.1338","125.065","123.6648","122.2646","120.8644","119.4642","118.064","111.3816","104.6992","98.0168","91.3344","84.652","79.694","74.736","69.778","64.82","59.862","55.1724","50.4828","45.7932","41.1036","36.414","33.3826","30.3512","27.3198","24.2884","21.257","19.4694","17.6818","15.8942","14.1066","12.319","11.9372","11.5554","11.1736","10.7918","10.41","9.7928","9.1756","8.5584","7.9412","7.324","7.097","6.87","6.643","",
"Sudan","SDN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","147.4322","147.8716","148.311","148.7988","149.2866","149.7744","150.2622","150.75","150.9214","151.0928","151.2642","151.4356","151.607","146.881","142.155","137.429","132.703","127.977","124.857","121.737","118.617","115.497","112.377","110.2054","108.0338","105.8622","103.6906","101.519","102.8248","104.1306","105.4364","106.7422","108.048","108.6112","109.1744","109.7376","110.3008","110.864","112.6938","114.5236","116.3534","118.1832","120.013","118.0844","116.1558","114.2272","112.2986","110.37","104.2976","98.2252","92.1528","86.0804","80.008","76.805","73.602","70.399","67.196","63.993","60.796","57.599","54.402","",
"Senegal","SEN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","194.95","195.114","195.278","194.6532","194.0284","193.4036","192.7788","192.154","190.6402","189.1264","187.6126","186.0988","184.585","183.0336","181.4822","179.9308","178.3794","176.828","174.8386","172.8492","170.8598","168.8704","166.881","162.0896","157.2982","152.5068","147.7154","142.924","138.9654","135.0068","131.0482","127.0896","123.131","120.4522","117.7734","115.0946","112.4158","109.737","107.8488","105.9606","104.0724","102.1842","100.296","98.9416","97.5872","96.2328","94.8784","93.524","91.5394","89.5548","87.5702","85.5856","83.601","81.4258","79.2506","77.0754","74.9002","72.725","70.716","68.707","66.698","",
"Singapore","SGP","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","57.6168","50.8234","44.03","41.6246","39.2192","36.8138","34.4084","32.003","30.6728","29.3426","28.0124","26.6822","25.352","22.6816","20.0112","17.3408","14.6704","12","11.8022","11.6044","11.4066","11.2088","11.011","10.399","9.787","9.175","8.563","7.951","7.9386","7.9262","7.9138","7.9014","7.889","7.7994","7.7098","7.6202","7.5306","7.441","7.461","7.481","7.501","7.521","7.541","7.225","6.909","6.593","6.277","5.961","5.5506","5.1402","4.7298","4.3194","3.909","3.8332","3.7574","3.6816","3.6058","3.53","3.5134","3.4968","3.4802","",
"Solomon Islands","SLB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","52.416","52.416","52.416","52.6436","52.8712","53.0988","53.3264","53.554","71.3386","89.1232","106.9078","124.6924","142.477","139.9178","137.3586","134.7994","132.2402","129.681","125.8006","121.9202","118.0398","114.1594","110.279","108.002","105.725","103.448","101.171","98.894","96.0674","93.2408","90.4142","87.5876","84.761","82.0334","79.3058","76.5782","73.8506","71.123","70.921","70.719","70.517","70.315","70.113","68.6146","67.1162","65.6178","64.1194","62.621","65.6974","68.7738","71.8502","74.9266","78.003","78.003","78.003","78.003","78.003","78.003","78.4116","78.8202","79.2288","",
"Sierra Leone","SLE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","193.6694","195.0542","196.439","197.4668","198.4946","199.5224","200.5502","201.578","202.5304","203.4828","204.4352","205.3876","206.34","206.848","207.356","207.864","208.372","208.88","209.3582","209.8364","210.3146","210.7928","211.271","207.4606","203.6502","199.8398","196.0294","192.219","189.3384","186.4578","183.5772","180.6966","177.816","175.4766","173.1372","170.7978","168.4584","166.119","164.3844","162.6498","160.9152","159.1806","157.446","155.1738","152.9016","150.6294","148.3572","146.085","142.1864","138.2878","134.3892","130.4906","126.592","123.8392","121.0864","118.3336","115.5808","112.828","110.2282","107.6284","105.0286","",
"El Salvador","SLV","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","144.3768","144.6804","144.984","143.8154","142.6468","141.4782","140.3096","139.141","138.218","137.295","136.372","135.449","134.526","133.6742","132.8224","131.9706","131.1188","130.267","128.1184","125.9698","123.8212","121.6726","119.524","117.2536","114.9832","112.7128","110.4424","108.172","106.7776","105.3832","103.9888","102.5944","101.2","99.9924","98.7848","97.5772","96.3696","95.162","93.862","92.562","91.262","89.962","88.662","87.4288","86.1956","84.9624","83.7292","82.496","80.6998","78.9036","77.1074","75.3112","73.515","72.7038","71.8926","71.0814","70.2702","69.459","68.6136","67.7682","66.9228","",
"San Marino","SMR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","55.389","55.389","55.389","55.389","55.389","55.389","55.389","55.389","55.1598","54.9306","54.7014","54.4722","54.243","54.0902","53.9374","53.7846","53.6318","53.479","53.586","53.693","53.8","53.907","54.014","58.5646","63.1152","67.6658","72.2164","76.767","81.7596","86.7522","91.7448","96.7374","101.73","106.705","111.68","116.655","121.63","126.605","126.7596","126.9142","127.0688","127.2234","127.378","127.326","127.274","127.222","127.17","127.118","123.7696","120.4212","117.0728","113.7244","110.376","108.3178","106.2596","104.2014","102.1432","100.085","97.6452","95.2054","92.7656","",
"Serbia","SRB","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","65.0296","65.6718","66.314","66.77","67.226","67.682","68.138","68.594","67.8824","67.1708","66.4592","65.7476","65.036","64.1804","63.3248","62.4692","61.6136","60.758","59.2414","57.7248","56.2082","54.6916","53.175","51.7846","50.3942","49.0038","47.6134","46.223","44.185","42.147","40.109","38.071","36.033","34.7008","33.3686","32.0364","30.7042","29.372","28.616","27.86","27.104","26.348","25.592","24.934","24.276","23.618","22.96","22.302","21.5944","20.8868","20.1792","19.4716","18.764","17.9524","17.1408","16.3292","15.5176","14.706","14.1444","13.5828","13.0212","",
"Sub-Saharan Africa (excluding high income)","SSA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","153.973540817823","154.105197199539","154.246185930466","154.110372264112","153.995500455305","153.90841026745","153.862480363046","153.80008684283","154.041617868759","154.256694841685","154.475994113255","154.792485274991","155.157782977807","155.132775752409","155.093673176755","155.024043172236","154.899691671497","154.782353406925","154.010118724917","153.243591557626","152.473474561424","151.629634708155","150.777643756659","149.399879034769","148.034437405344","146.689543389045","145.323310221667","143.984378593346","142.47376312624","140.968398722927","139.464619660088","137.956616778813","136.449974703053","135.597046699414","134.720643790503","133.816725671512","132.859293347229","131.876528608776","130.684473116355","129.501773804528","128.351368760067","127.237982564618","126.170264929306","124.870518962272","123.604346969391","122.361269319885","121.104554256909","119.861904677024","118.329870612816","116.770804094551","115.180844054708","113.556135542764","111.911597640089","110.052816319479","108.209158932063","106.388614725338","104.578196020721","102.790630214852","101.222098539567","99.6398718158834","98.0344041537786","",
"South Sudan","SSD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","144.022","144.236","144.45","144.878","145.306","145.734","146.162","146.59","146.7764","146.9628","147.1492","147.3356","147.522","147.2754","147.0288","146.7822","146.5356","146.289","145.4112","144.5334","143.6556","142.7778","141.9","141.7688","141.6376","141.5064","141.3752","141.244","140.207","139.17","138.133","137.096","136.059","134.8096","133.5602","132.3108","131.0614","129.812","127.8256","125.8392","123.8528","121.8664","119.88","115.5712","111.2624","106.9536","102.6448","98.336","94.2836","90.2312","86.1788","82.1264","78.074","74.8672","71.6604","68.4536","65.2468","62.04","59.4332","56.8264","54.2196","",
"Sub-Saharan Africa","SSF","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","153.97225583261","154.104393645612","154.245839073785","154.110298050836","153.995689842681","153.908881881131","153.863240163312","153.801192014093","154.042267279146","154.256811967521","154.475511975011","154.791351811793","155.15598798512","155.1298289564","155.089597402884","155.018812393368","154.893348510314","154.774851525008","154.001629052571","153.234116552907","152.46307651659","151.618383095986","150.765780167181","149.388244203805","148.022992394555","146.678253550425","145.31224600076","143.973065261237","142.46307249215","140.958217502457","139.454881488549","137.947214037595","136.441050797411","135.588161165677","134.711813128484","133.808099518127","132.850747718262","131.868056455319","130.67621980809","129.493721947464","128.343601683883","127.230638328336","126.163210046108","124.864161241765","123.598609653816","122.356046905358","121.099589966807","119.857203802057","118.325326706014","116.76650260773","115.176698803247","113.552431254469","111.908189739387","110.049679321788","108.206280402356","106.38594408319","104.575734905038","102.788360572363","101.219936703148","99.6377984546276","98.0324006570513","",
"Small states","SST","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","114.276000923185","113.625630875003","112.76479154773","111.531033655483","110.56435691169","109.90450129003","109.068744016405","108.357160609914","107.980307897622","107.684221643936","107.39583288431","106.89584748037","106.491752570173","105.906051551361","105.355569565723","104.771697456782","103.921416306493","103.075912724023","102.06870394879","101.184531334446","100.425551632258","99.7240138249999","99.0928650947282","98.0186303367189","96.9294890860591","95.7473508066488","94.4951453966602","93.1381431331579","92.011032372275","90.8407882914914","89.6607004640893","88.4300003554579","87.2538424128611","85.7848794261312","84.2928894699175","82.7655150060121","81.037114801398","79.258721588461","77.9529369066206","76.6396066371855","75.3368179838754","74.0044379034417","72.6741969585238","71.7244290682659","70.7749778286718","69.8276148140664","68.8036745987792","67.8297438892552","66.8602251029876","65.9333458428688","65.0379238892249","64.0263289904388","63.0538054663025","62.3050997032588","61.5493776678452","60.7619485972843","59.906216094017","59.015597602851","58.0042875608687","56.9666262915132","55.9392927126644","",
"Sao Tome and Principe","STP","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","131.46","131.88","132.3","132.72","133.14","133.56","133.98","134.4","134.8852","135.3704","135.8556","136.3408","136.826","136.7398","136.6536","136.5674","136.4812","136.395","136.435","136.475","136.515","136.555","136.595","135.366","134.137","132.908","131.679","130.45","129.2278","128.0056","126.7834","125.5612","124.339","122.6536","120.9682","119.2828","117.5974","115.912","114.9172","113.9224","112.9276","111.9328","110.938","109.9428","108.9476","107.9524","106.9572","105.962","104.8588","103.7556","102.6524","101.5492","100.446","99.2788","98.1116","96.9444","95.7772","94.61","93.3376","92.0652","90.7928","",
"Suriname","SUR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","158.593","158.593","158.593","156.3322","154.0714","151.8106","149.5498","147.289","145.1224","142.9558","140.7892","138.6226","136.456","131.6928","126.9296","122.1664","117.4032","112.64","110.536","108.432","106.328","104.224","102.12","100.938","99.756","98.574","97.392","96.21","95.8474","95.4848","95.1222","94.7596","94.397","93.416","92.435","91.454","90.473","89.492","87.8248","86.1576","84.4904","82.8232","81.156","79.4176","77.6792","75.9408","74.2024","72.464","71.0692","69.6744","68.2796","66.8848","65.49","64.723","63.956","63.189","62.422","61.655","60.6396","59.6242","58.6088","",
"Slovak Republic","SVK","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","49.6362","49.2996","48.963","47.6776","46.3922","45.1068","43.8214","42.536","42.3","42.064","41.828","41.592","41.356","42.588","43.82","45.052","46.284","47.516","47.7282","47.9404","48.1526","48.3648","48.577","49.065","49.553","50.041","50.529","51.017","49.8858","48.7546","47.6234","46.4922","45.361","41.7286","38.0962","34.4638","30.8314","27.199","25.8952","24.5914","23.2876","21.9838","20.68","20.7664","20.8528","20.9392","21.0256","21.112","21.3824","21.6528","21.9232","22.1936","22.464","23.108","23.752","24.396","25.04","25.684","25.9352","26.1864","26.4376","",
"Slovenia","SVN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","30.5788","32.3474","34.116","35.9142","37.7124","39.5106","41.3088","43.107","45.6804","48.2538","50.8272","53.4006","55.974","56.4476","56.9212","57.3948","57.8684","58.342","56.0004","53.6588","51.3172","48.9756","46.634","44.2424","41.8508","39.4592","37.0676","34.676","31.6452","28.6144","25.5836","22.5528","19.522","17.4516","15.3812","13.3108","11.2404","9.17","8.5076","7.8452","7.1828","6.5204","5.858","5.7196","5.5812","5.4428","5.3044","5.166","5.0788","4.9916","4.9044","4.8172","4.73","4.5392","4.3484","4.1576","3.9668","3.776","3.6524","3.5288","3.4052","",
"Sweden","SWE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","39.6556","40.5038","41.352","41.7038","42.0556","42.4074","42.7592","43.111","40.9948","38.8786","36.7624","34.6462","32.53","30.2602","27.9904","25.7206","23.4508","21.181","19.485","17.789","16.093","14.397","12.701","12.5146","12.3282","12.1418","11.9554","11.769","11.6892","11.6094","11.5296","11.4498","11.37","10.539","9.708","8.877","8.046","7.215","7.0502","6.8854","6.7206","6.5558","6.391","6.3152","6.2394","6.1636","6.0878","6.012","5.8922","5.7724","5.6526","5.5328","5.413","5.3456","5.2782","5.2108","5.1434","5.076","5.1226","5.1692","5.2158","",
"Eswatini","SWZ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","138.5664","142.8222","147.078","152.6142","158.1504","163.6866","169.2228","174.759","179.4624","184.1658","188.8692","193.5726","198.276","198.2812","198.2864","198.2916","198.2968","198.302","193.5832","188.8644","184.1456","179.4268","174.708","166.6874","158.6668","150.6462","142.6256","134.605","132.4214","130.2378","128.0542","125.8706","123.687","121.8638","120.0406","118.2174","116.3942","114.571","112.591","110.611","108.631","106.651","104.671","102.145","99.619","97.093","94.567","92.041","89.5948","87.1486","84.7024","82.2562","79.81","79.187","78.564","77.941","77.318","76.695","75.3554","74.0158","72.6762","",
"Sint Maarten (Dutch part)","SXM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","145.3704","148.5742","151.778","153.57","155.362","157.154","158.946","160.738","157.816","154.894","151.972","149.05","146.128","140.0878","134.0476","128.0074","121.9672","115.927","109.5956","103.2642","96.9328","90.6014","84.27","80.9316","77.5932","74.2548","70.9164","67.578","67.6818","67.7856","67.8894","67.9932","68.097","66.0594","64.0218","61.9842","59.9466","57.909","57.9072","57.9054","57.9036","57.9018","57.9","58.3022","58.7044","59.1066","59.5088","59.911","60.1906","60.4702","60.7498","61.0294","61.309","61.4572","61.6054","61.7536","61.9018","62.05","61.2244","60.3988","59.5732","",
"Syrian Arab Republic","SYR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","117.138","117.649","118.16","118.0696","117.9792","117.8888","117.7984","117.708","117.7268","117.7456","117.7644","117.7832","117.802","117.1042","116.4064","115.7086","115.0108","114.313","111.6108","108.9086","106.2064","103.5042","100.802","97.0696","93.3372","89.6048","85.8724","82.14","79.296","76.452","73.608","70.764","67.92","67.2686","66.6172","65.9658","65.3144","64.663","63.1372","61.6114","60.0856","58.5598","57.034","55.9606","54.8872","53.8138","52.7404","51.667","49.9912","48.3154","46.6396","44.9638","43.288","42.3488","41.4096","40.4704","39.5312","38.592","37.9512","37.3104","36.6696","",
"Turks and Caicos Islands","TCA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","196.564","197.192","197.82","198.448","199.076","199.704","200.332","200.96","202.6618","204.3636","206.0654","207.7672","209.469","210.744","212.019","213.294","214.569","215.844","216.2764","216.7088","217.1412","217.5736","218.006","218.023","218.04","218.057","218.074","218.091","218.0916","218.0922","218.0928","218.0934","218.094","217.7618","217.4296","217.0974","216.7652","216.433","215.092","213.751","212.41","211.069","209.728","206.9984","204.2688","201.5392","198.8096","196.08","192.508","188.936","185.364","181.792","178.22","174.794","171.368","167.942","164.516","161.09","157.9144","154.7388","151.5632","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","76.7172331637214","75.7849997907861","74.7045541728885","72.4404988909762","70.110097662667","67.7209709772801","65.3322584769683","62.9084753413309","58.66590479194","54.6262836862608","50.840905229838","47.2859064107687","44.0195221904487","42.5012907716011","40.9413894791417","39.1686144992153","37.1424177081235","34.8964382501083","34.2250398305713","33.5122205659975","32.8406395550435","32.1569667213771","31.4924490113378","31.9767005939758","32.5737643305838","33.2632174045247","34.0055625512194","34.7881718820917","33.1304754258436","31.5413595332702","30.0137562775842","28.5972317652006","27.2524755456845","26.6149939614515","25.9416724960686","25.1885374254613","24.2463726416196","23.2584633387514","23.0602968775796","22.7222718907617","22.2144436774001","21.5497050741757","20.7148831305211","19.9934727278828","19.4729739613629","19.2310618172123","19.1425268356908","19.3427198673323","20.0979329175876","20.9276778568799","21.6535865274122","22.2888568211411","22.7273792844332","22.6786059256232","22.5934683052355","22.5436524014338","22.4727710307247","22.3917551214246","22.4019411390982","22.3841646963318","22.3275336758176","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","46.5315571562365","46.7169140942415","46.1316473783286","45.2048374775629","44.4178513997897","43.9618658042491","43.7053930846194","43.6499654731309","44.1278044651114","44.5569117158764","44.885343950756","45.0739131355151","45.2279309363401","45.8623037363798","46.5334310010655","47.2453370008175","47.9522257937044","48.6413010138431","49.0166963003374","49.4437228611842","49.9144926931577","50.3763055023628","50.8546436855188","51.3007924857397","51.6675908604864","51.9312835292726","52.1263843120826","52.2457841666628","52.1111531226583","51.9538474936891","51.7926543837314","51.6449514085197","51.497789149634","49.1618909265641","46.8187039152117","44.4780881487603","42.1288368675008","39.7630908380236","37.805314739544","35.8481208739066","33.908796006757","31.9492646984861","29.9868586422601","29.9748801647217","29.972181927908","29.9646531962274","29.9379110096094","29.8754467856809","29.5430514263558","29.2462665169763","28.9758901112361","28.7179403616294","28.4705813263043","27.842687784055","27.2140913099354","26.574173355459","25.9103906914163","25.2215459116204","24.5733497658727","23.9109339253891","23.255612548341","",
"Togo","TGO","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","151.1482","150.1406","149.133","148.4528","147.7726","147.0924","146.4122","145.732","145.5848","145.4376","145.2904","145.1432","144.996","144.836","144.676","144.516","144.356","144.196","143.0422","141.8884","140.7346","139.5808","138.427","135.6756","132.9242","130.1728","127.4214","124.67","121.2332","117.7964","114.3596","110.9228","107.486","105.3846","103.2832","101.1818","99.0804","96.979","96.2936","95.6082","94.9228","94.2374","93.552","93.3896","93.2272","93.0648","92.9024","92.74","92.5394","92.3388","92.1382","91.9376","91.737","91.2078","90.6786","90.1494","89.6202","89.091","88.6878","88.2846","87.8814","",
"Thailand","THA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","60.3506","60.3518","60.353","60.6068","60.8606","61.1144","61.3682","61.622","61.4022","61.1824","60.9626","60.7428","60.523","60.417","60.311","60.205","60.099","59.993","59.5364","59.0798","58.6232","58.1666","57.71","56.816","55.922","55.028","54.134","53.24","52.637","52.034","51.431","50.828","50.225","49.3276","48.4302","47.5328","46.6354","45.738","44.972","44.206","43.44","42.674","41.908","42.0144","42.1208","42.2272","42.3336","42.44","44.2646","46.0892","47.9138","49.7384","51.563","50.232","48.901","47.57","46.239","44.908","44.6888","44.4696","44.2504","",
"Tajikistan","TJK","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","66.4474","66.0712","65.695","65.296","64.897","64.498","64.099","63.7","63.8614","64.0228","64.1842","64.3456","64.507","63.4468","62.3866","61.3264","60.2662","59.206","58.7664","58.3268","57.8872","57.4476","57.008","57.0904","57.1728","57.2552","57.3376","57.42","57.4078","57.3956","57.3834","57.3712","57.359","55.943","54.527","53.111","51.695","50.279","48.7448","47.2106","45.6764","44.1422","42.608","43.0068","43.4056","43.8044","44.2032","44.602","45.7672","46.9324","48.0976","49.2628","50.428","51.7576","53.0872","54.4168","55.7464","57.076","57.4706","57.8652","58.2598","",
"Turkmenistan","TKM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","43.6066","42.7538","41.901","40.4822","39.0634","37.6446","36.2258","34.807","33.7456","32.6842","31.6228","30.5614","29.5","28.575","27.65","26.725","25.8","24.875","24.1286","23.3822","22.6358","21.8894","21.143","21.3678","21.5926","21.8174","22.0422","22.267","23.0978","23.9286","24.7594","25.5902","26.421","26.2236","26.0262","25.8288","25.6314","25.434","25.2312","25.0284","24.8256","24.6228","24.42","23.9656","23.5112","23.0568","22.6024","22.148","23.0094","23.8708","24.7322","25.5936","26.455","26.0476","25.6402","25.2328","24.8254","24.418","24.2324","24.0468","23.8612","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","106.319861238097","106.191567373789","106.020597068123","104.84538403762","103.718500349892","102.667187702494","101.624271362871","100.635382881051","99.4166399236824","98.1828931412547","96.9139728926469","95.5673668820677","94.204345246688","93.8464939122948","93.4670982449913","93.0643122304465","92.6081497753869","92.1316970117273","91.6007152992996","91.1055841259858","90.649237919719","90.2138526299326","89.7864582838784","89.4599027684963","89.1209425132667","88.7635643134627","88.371915130398","87.9643055623888","87.9245340698266","87.8698703485288","87.8040605516441","87.7334887976433","87.6615216987518","87.3277216531709","86.9958975680712","86.6683033359215","86.3371554363168","86.0147855797087","85.0548233482571","84.0924609053002","83.1225529691219","82.1412398121209","81.1530165340974","79.7518023213363","78.364050556813","76.9878619293217","75.6136217062634","74.2402950202708","73.1022162751402","71.9630192593508","70.82309519656","69.6736763881194","68.5206221166638","67.5002933274415","66.4793651878836","65.4563007269616","64.401090626115","63.3546465199535","62.4017383620805","61.4678935624102","60.5500232565277","",
"Timor-Leste","TLS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","65.6764","65.2582","64.84","64.0032","63.1664","62.3296","61.4928","60.656","60.0286","59.4012","58.7738","58.1464","57.519","56.4732","55.4274","54.3816","53.3358","52.29","53.3358","54.3816","55.4274","56.4732","57.519","57.3098","57.1006","56.8914","56.6822","56.473","56.8914","57.3098","57.7282","58.1466","58.565","58.7628","58.9606","59.1584","59.3562","59.554","60.2406","60.9272","61.6138","62.3004","62.987","61.0722","59.1574","57.2426","55.3278","53.413","50.5006","47.5882","44.6758","41.7634","38.851","37.8378","36.8246","35.8114","34.7982","33.785","32.364","30.943","29.522","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","139.732766867358","140.241893438244","140.88572311019","140.536480451247","140.142088150918","139.584412452313","138.637172586414","137.547460441593","134.774637209594","132.045911194382","129.435836865601","126.902093258131","124.50920871338","122.814838874029","121.127892335823","119.39310591812","117.617712473987","115.800718416318","112.729812056308","109.660750493312","106.613719749495","103.609604192136","100.629294682221","96.9131900845986","93.2129002112474","89.519051706431","85.809222516959","82.1258725929874","78.3672422706291","74.608581965962","70.8403108846341","66.9283390537893","63.0321880452124","60.0278027863922","57.0481672363335","54.0733272922205","51.1091954978719","48.0921408313515","46.6550515337699","45.2094333352347","43.7641999460354","42.3130424758679","40.872375179587","40.7590881810079","40.6674061572661","40.5903628590989","40.5205947877112","40.4658979174171","41.1218465307008","41.7926984402494","42.4911776228579","43.2467724803753","44.0217933648604","44.1165481909221","44.1414200237819","44.0797035087124","43.9403802446553","43.7531122610619","43.4951515973846","43.1770377284169","42.7967666608402","",
"Tonga","TON","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","59.1156","56.3268","53.538","51.6938","49.8496","48.0054","46.1612","44.317","41.6752","39.0334","36.3916","33.7498","31.108","31.009","30.91","30.811","30.712","30.613","30.514","30.415","30.316","30.217","30.118","29.1944","28.2708","27.3472","26.4236","25.5","25.3048","25.1096","24.9144","24.7192","24.524","24.1198","23.7156","23.3114","22.9072","22.503","22.2556","22.0082","21.7608","21.5134","21.266","20.8098","20.3536","19.8974","19.4412","18.985","18.5084","18.0318","17.5552","17.0786","16.602","16.214","15.826","15.438","15.05","14.662","14.3302","13.9984","13.6666","",
"South Asia (IDA & IBRD)","TSA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","114.493930093091","114.752561773472","115.01273619925","115.428135873802","115.780007835782","116.061240517595","116.2985154108","116.483230201067","116.475870951466","116.535177414516","116.680774666882","116.675870260856","116.741476988743","116.393443063211","116.112728846889","115.887630513899","115.844315694835","115.822341404389","116.054533344366","116.239830357063","116.366085850928","116.406645703361","116.404931982143","115.393215807943","114.364854127724","113.332102923132","112.281328136641","111.226083713718","108.588200612169","105.963344488698","103.355412589635","100.763675666289","98.1917641854227","94.9139312842865","91.6259174725784","88.3174535699318","84.9794339001635","81.6154664427607","78.3688488243695","75.1273769422023","71.9015679589017","68.7027946405497","65.5145198668797","62.7143864394331","59.9161080509372","57.1165760764447","54.2849263619386","51.45552555452","48.7168081925186","46.0015199303153","43.310453255436","40.6595631101006","38.0078199904619","35.5713796348926","33.1143928348034","30.6349808403827","28.117750787699","25.5855860581694","24.52389565319","23.4471522023152","22.3572658874626","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","153.97225583261","154.104393645612","154.245839073785","154.110298050836","153.995689842681","153.908881881131","153.863240163312","153.801192014093","154.042267279146","154.256811967521","154.475511975011","154.791351811793","155.15598798512","155.1298289564","155.089597402884","155.018812393368","154.893348510314","154.774851525008","154.001629052571","153.234116552907","152.46307651659","151.618383095986","150.765780167181","149.388244203805","148.022992394555","146.678253550425","145.31224600076","143.973065261237","142.46307249215","140.958217502457","139.454881488549","137.947214037595","136.441050797411","135.588161165677","134.711813128484","133.808099518127","132.850747718262","131.868056455318","130.676219808089","129.493721947464","128.343601683883","127.230638328336","126.163210046108","124.864161241765","123.598609653816","122.356046905358","121.099589966807","119.857203802057","118.325326706014","116.76650260773","115.176698803247","113.552431254469","111.908189739387","110.049679321788","108.206280402356","106.38594408319","104.575734905038","102.788360572363","101.219936703148","99.6377984546276","98.0324006570514","",
"Trinidad and Tobago","TTO","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","141.9462","140.1306","138.315","131.2854","124.2558","117.2262","110.1966","103.167","100.965","98.763","96.561","94.359","92.157","90.7978","89.4386","88.0794","86.7202","85.361","85.3316","85.3022","85.2728","85.2434","85.214","82.5922","79.9704","77.3486","74.7268","72.105","68.898","65.691","62.484","59.277","56.07","53.7158","51.3616","49.0074","46.6532","44.299","43.1252","41.9514","40.7776","39.6038","38.43","38.3616","38.2932","38.2248","38.1564","38.088","37.4314","36.7748","36.1182","35.4616","34.805","33.862","32.919","31.976","31.033","30.09","29.3338","28.5776","27.8214","",
