Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Oman,OMN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1115.4,1115.4,1111.1,1107.1,1107.1,1133.3,1145.2,1193.5,1193.5,1218.8,1218.8,1197,1282.1,1282.1,1282.1,1250,1000,913.5,977.4,904.7,1065.2,1754.2,1754.2,1754.2,1037.7,1923.4,1912.8,1952.4,2070.5,2159.7,5250.9,5277.8,5255.5,5212.2,5156.3,5147.8,5128.2,5230.8,5181.6,5154.3,5100.8,5096.4,5066.9,4831.8,5018.8,4852.3,4867.8,4774.7,12180.8,9421.6,9424.1,9480.3,9047.3,7750,13983.4,12927.6,12946.5,13214.4,13241.7,18624.1,
Other small states,OSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,736.9603632,855.5024756,859.6459487,781.7875806,887.6652037,754.3679544,767.8071604,732.8563765,761.876503,638.763267,825.4941619,825.9957041,634.6529197,946.6137826,834.8154935,846.3363176,923.5145718,989.088865,897.6761395,860.116604,866.0406445,839.4270887,813.4021273,963.9893487,1009.808937,927.0017992,905.7936473,926.4753217,889.0556803,962.9918076,916.3775266,1125.282475,1390.503498,1007.542072,1137.110589,1165.589648,1129.381625,1149.429596,1004.95425,1124.922151,1221.26765,1059.063122,1126.20736,1200.222693,1334.508852,1194.203933,1348.755576,1296.526714,1312.108421,1336.4474,1326.999154,1429.631991,1549.375733,1322.849387,1829.711971,1376.146267,1636.547101,1311.490192,2049.170097,1622.282644,
Pakistan,PAK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,856.4,858,877.7,886.5,886.6,840,904.2,1131.6,1192,1229.7,1196.6,1284.1,1325.8,1313.9,1391.4,1460.7,1470.3,1429.2,1540.3,1613.1,1670.2,1637.3,1675.3,1544.9,1601.9,1833.3,1628.2,1702.4,1779.7,1766.4,1805.8,1884.7,1959.5,1840.9,2050.4,2046.3,2044.2,2200.3,2217.8,2404.5,2230.5,2260.2,2320.6,2430.7,2615.8,2554,2743.9,2653.7,2789.7,2611,2953.4,2862.6,3001.3,3001.2,2942.4,3020.7,3180.4,2887.2,2893.8,3020.8,
Panama,PAN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,951.5,993.9,947.3,954.7,988.9,935.7,989.7,1078.1,1107.6,1186.8,1198.8,992.2,1254.2,1266.4,1318,1014.1,1379.4,1352.8,1408.9,1538.9,1625.6,1448.8,1539.6,1515.1,1623.1,1634.8,1775.7,1738.7,1903.4,1866.7,1817.3,1772,1898.9,1943.3,1956.9,2029.9,1837.6,2247.5,2355.5,2237,2542.5,2591,2694.6,2159,2483.9,2395.5,2599.5,2694.3,2596.4,2246,2560.1,2539.7,2826.8,2983.2,2437.5,2992.5,2955.4,3227.2,3296.9,3374.2,
Peru,PER,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1487.8,1516,1399.4,1539.2,1551.1,1574.9,1669.1,1522.3,1629.1,1750.7,1750.2,1698.3,1711.9,1743.1,1842.5,1924.7,1952.6,1796.2,1883.4,1818.2,2135,2170,2087.3,2522.8,2328.1,2300,2552.8,2480.8,2523.8,2603.1,2296,2500.2,2696.2,2907.9,2641.4,2858.3,2765.5,2750.4,3109.9,3084.1,3241.3,3372.9,3442.5,3278,3557.9,3520.5,3485.6,3833.2,3919,3897.9,3898,4149.6,4101.3,4017,4242.2,4187.3,4216.4,4531.1,4370,4562.9,
Philippines,PHL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,996.3,1025.3,1030.2,1035.7,1045.5,1062.8,1113.1,1105.4,1330.7,1350.3,1272.2,1163.9,1186,1224.7,1286.3,1353.8,1488.1,1509.9,1581.3,1606.4,1646.6,1822.6,1659.9,1747.3,1841,1914.7,1847.3,1877.2,1945.4,2099.5,2042.3,2105.2,2212.5,2261,2273.4,2307.5,2374.7,2240.9,2464.8,2580.8,2667.8,2730.6,2823.4,2992.3,3049,3180.8,3319.8,3334.3,3228.9,3231.9,3340.6,3492.6,3531.8,3637.4,3556.1,3529,3692.3,3670.5,3737.9,3769.4,
Palau,PLW,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2807.3,2597.5,2538.7,2074.2,2475.1,2103.6,2058.8,2003,1668.6,2008.8,2433.3,2150.6,2562,2258,1887.5,1606.1,1268.8,1535.2,2100.3,2364.4,1797.4,1302.2,2023.4,1926,2088,2010.1,1502.1,1823.9,2160.5,2602.7,2388.7,2655.6,2680,2864.9,2983.6,3429.8,4085.1,3888.6,3981.1,4024.2,4200,4005.3,3598.9,3620,3741,3716.6,3886.7,3967.8,4186.7,4343.5,4788.3,4191.9,4640.6,4726.6,4748.1,4643.9,4657.6,4722.1,4688.2,4673.2,
Poland,POL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1782.4,1600.1,1717.3,1607.3,1900.1,1884.7,1934.3,2121.9,2142.5,1948.4,2351,2404.6,2650.6,2840.9,2487,2685.6,2424.3,2742.6,2202.9,2336.8,2494.3,2615,2726.4,2989.6,2893.5,3039.1,3108.8,2903.7,3218.2,3283.8,3190.8,2399,2753,2566.1,3022.4,2901.1,2854.1,3071,2959.4,2534.8,3056.4,3240.8,2865.4,3537.6,3233.1,2598.2,3249.5,3217.2,3475.1,3584,3430.4,3704.9,3804.4,4268,3727.8,4033.5,4199.6,3366.7,3605.3,4704.8,
Pre-demographic dividend,PRE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,799.4582353,818.4130896,798.4871311,803.364072,779.2748504,760.7683702,819.2823062,833.0377583,815.0949353,818.4956394,819.4757811,849.8984418,822.0526836,932.6828072,951.5497665,905.802033,931.7191323,935.2316545,944.3645436,941.7307542,1032.415066,1046.534641,1017.708944,987.7180625,1059.679035,1025.428327,1022.297305,1075.869377,1056.925558,980.5532922,977.5294177,928.6446154,980.5162809,953.1425724,1034.798268,1056.342459,1005.910958,1055.510097,1094.559288,1007.819088,1074.696806,1109.724408,1110.754091,1142.865831,1149.069585,1224.459937,1218.946863,1258.312493,1283.813726,1323.808046,1225.382463,1285.887151,1193.514474,1264.497352,1285.753656,1242.103322,1244.789292,1269.510915,1309.658709,1336.238609,
Puerto Rico,PRI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1132.9,1269.8,1297.3,1341.7,1597.5,1476.1,1596.4,2227.9,2128,2637.6,3066.3,3042.2,4098.8,4283.1,4529.3,5464.1,6116.3,6170.3,6823.9,7391.3,9695.4,9671.6,9789.2,7956.5,2872.8,3125.1,2051.5,2358,1238.1,1080,1149.4,1069.8,1732.8,1410.3,1500,1595.7,1708.3,1870.6,1750,1730.8,1757.4,1790.5,1836.3,1876.1,1915.6,1851.9,2042.2,2141.6,2193.2,2509.4,2649.4,2764.7,2896.6,2107.1,3000,2830.2,2166.7,2565.8,2507.9,2621.2,
"Korea, Dem. People's Rep.",PRK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2502.1,2594.1,2746.3,2847.9,2539,2744.8,2542.1,2469.3,2903.4,2890.4,2971.7,2829.6,3091.5,3183.4,3246.7,3393.4,3546.7,3539.8,3673.5,3570.7,3837.4,3355.8,3442.8,3686.7,3713.3,3992.3,3821.2,3871.2,3964.4,3923.4,5607.9,5593.8,6126.8,4733.8,2511.2,1858.7,1994.5,3115.7,2856.6,2375.4,3015.7,3190.8,3250.3,3429.6,3367.8,3543.7,2921.5,3554.9,3364.4,3424,3586.3,3922.4,3979.6,4151.8,3654,4079.7,4015.1,3510.5,4385.6,3476.2,
Portugal,PRT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,784.8,880.6,828.6,814.3,855.7,804.4,1097.1,1136.4,953.4,1038.3,1321.1,1148.5,1158.8,1130.4,1137.5,1082.4,942.9,890.8,982.5,1274.8,1050,1205.6,1078,1491.8,1437.3,1771.5,1804.6,1642,2018,1877.7,2162.1,1805.4,2049,2406.9,2063.6,2462.4,2187.2,2760.6,2795,2793.5,2645.3,2918.6,2643.2,2965.6,2114,3209,3415.7,3589.7,3289.9,3351.3,4088.4,4091.6,4336.4,4416,4606.9,4422.4,4759.7,4809,5144,4849.3,
Paraguay,PRY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1251.8,1309,1273,1309.1,1347.8,1130.9,1329.8,1061.7,1235.6,1266.2,1257.4,1117.2,1363,1414.5,1373.3,1410.9,1418.9,1341.3,1495.7,1582.2,1527.8,1480.3,1501.8,1442,1748.3,1678.9,1998,1926.6,1765.9,1979.3,1649.7,1753.3,2009.7,2174.8,2092.3,2227.5,2416.1,2037.8,1951.2,1980.3,2160.3,2090.4,2323.5,2461.8,2167.9,2343.8,2698.8,2681.3,2357.4,3456.9,3481.8,3035.7,3683.2,3276.7,4148.9,4425.5,4446.5,4225.7,4601.1,4706.5,
West Bank and Gaza,PSE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.5,1799.4,1622.6,1353,1555.7,649.2,2184.6,1277,2296.7,2053.6,1930.3,2094.1,1712.5,1749.5,1240.7,1214.2,1860.8,1580.7,1955.8,2182.6,2183.2,2110.4,2449.1,2155.1,2154.6,2190.7,2223.3,
Pacific island small states,PSS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1697.294595,1701.043533,1742.579241,1707.197291,1688.853815,1640.03519,1657.583369,1961.76481,1719.969107,1825.155074,1879.006832,1864.250282,1942.699066,1843.23461,2073.764751,2191.643554,1993.693612,1938.028173,2185.149453,2263.73005,2322.416819,2241.111085,2072.758599,2132.219438,2301.173855,2130.517104,1790.974131,2219.948655,2209.802576,2049.723723,2229.200088,2077.319863,2171.547385,2168.306974,2421.719558,2015.839843,2048.674388,828.0949045,2482.659102,2348.983983,2140.356968,2162.883141,2106.025119,2103.312203,2122.250213,2101.430559,2298.111252,1971.414853,2231.573537,2094.870688,2091.6426,1791.707239,2093.120774,2448.369143,2038.557982,2157.604028,2173.117047,2088.059566,2029.376141,2321.961287,
Post-demographic dividend,PST,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2177.905836,2386.40248,2465.392169,2402.395493,2594.044292,2638.205859,2720.070427,2777.778226,2915.619459,2824.001732,3185.68328,3223.31987,3185.977813,2933.181235,3133.42795,3122.984799,3248.70779,3582.342911,3644.883465,3373.863647,3605.571258,3721.491265,3273.713346,3908.389849,4004.453705,3995.694634,3977.090139,3566.061012,3974.170484,4177.217292,4155.969418,4238.224643,3895.565459,4370.038724,3980.568214,4321.481663,4335.896209,4512.909638,4545.390852,4552.411013,4506.502685,4479.857314,4383.361554,5155.610702,4795.496746,4756.670908,4811.703007,5082.160889,5207.584733,5086.686222,5222.494428,4808.969544,5535.473495,5818.818625,5663.961869,6153.740879,5999.768045,5885.464806,5937.75318,5868.72897,
French Polynesia,PYF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,3220,4360,3450,3630.8,3728.6,3430.8,2163.7,2569.1,2409.1,2623,2837.8,3758.2,3190.5,3238.5,3219.7,3262.4,3254.3,3227.2,3050,2897.4,2781.2,3145.4,3048.3,3169.8,3188,3377.8,3377,3362.6,3797.9,4099.4,4046.7,4069.9,3706.4,4121.6,3649.2,3547.4,4154.5,4921.9,6324.8,7592.6,6049.8,6076.4,5719,6494.7,5847.4,4683.7,4996.4,8709.4,6564.9,8425.2,
Romania,ROU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1509.8,1452.3,1555.6,1659.5,1862.3,2037.9,2046,1918.3,1953.8,1801.7,2355.9,2711,2384.2,2295.4,2446.5,3116.4,2950.8,2898.8,2941,2993.9,2627.2,3313.1,2918.5,3195.4,3102.6,3181.1,2821,3265.9,3049.3,3010.8,3191.7,2128.3,2422.7,2772.9,3085.1,2430.3,3541.4,2642.7,3188.1,1927.8,3029.4,2512.5,2534.9,3997.4,3334.2,3102.3,1645.2,3247.3,2824.8,3329.7,3993,2364.1,3863.2,4069.2,3543.9,3971.3,5227.7,5997.2,5457.5,3452.7,
Russian Federation,RUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.2,1635.8,1457.8,1255.4,1427.3,1788.2,1298.7,1450.8,1561.4,1934.7,1969.1,1777.4,1876.5,1852.7,1886.9,1989.8,2387.3,2280.6,1842.7,2260.3,1858.9,2241,2444,2391.7,2650.8,2967.2,2616.1,2714.1,2905.6,
Rwanda,RWA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,854,1359.1,1437.5,1361.9,1454.2,1070,1067.1,958.6,995.1,1122.1,1074.4,1066.9,1049.1,936,1074.8,1097.4,1110.1,1114.5,1086.3,1211.9,1105.3,1199.1,1157.7,1065.5,1226.3,1243.8,1282.9,1216.2,1154.6,1042.6,1258.1,962.9,1459.2,1035.3,1139.5,1263,1129.1,972.6,824.8,848.3,913,1028.4,944.3,959.3,1183.6,1137.9,1015,1267.3,1736,1959.9,2083.2,2155.5,2151.4,1976.9,1445.8,1464,1285.2,1433.8,1446.4,1459.2,
South Asia,SAS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1018.9803,991.8776126,1039.40649,1061.748081,949.0564157,940.8883166,1066.730961,1122.427277,1143.601386,1200.691424,1184.717785,1166.583796,1232.18163,1167.07007,1330.797236,1280.64771,1395.004633,1426.488828,1313.784454,1438.381295,1477.397114,1436.586204,1631.786537,1613.695641,1645.976976,1657.615481,1646.905874,1806.010619,1945.498976,1926.139087,1961.352078,2045.134353,2100.118514,2095.663541,2127.860037,2189.534126,2228.627823,2276.481717,2353.25617,2375.586711,2460.082427,2304.80666,2466.68217,2436.434566,2530.653217,2552.702257,2702.766342,2747.058066,2738.620693,2802.583623,2975.309504,3060.909193,3089.016301,3085.188073,3013.605926,3127.45906,3247.023992,3358.066538,3459.834549,3382.275229,
Saudi Arabia,SAU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1319.2,1317,1370.6,1350,1373.4,1362.6,1361.2,1139.5,1327.5,1277.3,734.7,714.2,563.5,730.2,837.8,659.1,751.8,744.6,799,587.6,1071.8,1864.9,2764,3235.1,3471.1,3840.3,4106,4127.2,4086.7,4244.8,4200.7,4191.6,4462.4,4546.5,3784.4,3429.5,3562.8,3540.5,3575.5,3516.4,3932,4047.6,4228.9,4675.2,4753.2,5047.1,5121.8,5221.3,4874.4,5507.8,5483.3,5164.2,5359.8,5180.7,5582.8,5440.9,5633.5,4900.2,4907.8,4860.4,
Sudan,SDN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.3,592.8,682.7,569.9,684.8,603.8,730.6,552.9,445.9,
Senegal,SEN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,549.4,544.3,573.3,588.3,588.7,530.8,636.3,461.2,699,475.6,655.7,370.9,508,740.5,708.2,706.8,508.1,833.2,616.8,547.4,904.7,684.3,573.3,612.1,819.9,761.7,841.4,712.1,847.3,795,822.6,798.6,836.5,757.7,872,758.5,716.7,667.8,870.4,879.4,887.1,651.6,1090.7,974.5,1201.1,879,722.5,1174.2,1134.6,1196.5,966.9,1221.3,1124.1,1111.5,1376.1,1573.2,1476.2,1644.3,1601.3,1821.6,
Singapore,SGP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1739.1,1833.3,1920,2000,2074.1,2210.1,1085.7,2341,1388.7,2726,2626.6,3344.3,3093.9,3096.4,2065.1,2952.2,3231.4,2875.7,3411.4,3684.7,3441.5,3302.4,3693.4,2917.8,2743.8,2760.1,,,,3571.4,4821.2,4728.6,4633.5,4540.9,4439,4532.6,3856.3,3939.4,4500,4649.5,4649.6,4598.4,3207.6,3125,3000,3350.5,3001.1,2545.5,2272.7,2091.9,2248.6,2152.6,2039.2,1913.6,1879.2,1936.4,1910.2,1904.6,1917.4,1914.2,
Sierra Leone,SLE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,940.6,1211.3,1220.9,1360.2,1304,1319.9,1327.8,1318.8,1600.4,1357.5,1288.7,1356.7,1346.5,1381.1,1476.2,1427.1,1441.6,1438.1,1238.4,1251.1,1256.3,1309.5,1243.9,1536,1253.7,1477.5,1283.8,1222.9,1238.1,1201.7,1233.7,1234,1187.8,1161.1,1195,1253.3,1205.6,1111.6,1118.9,1078.2,998.2,995.9,1011.8,1000.3,1117.8,1347.6,1290.4,1350.9,1645.9,1747.2,1751.1,1539,1777.5,1519.7,1339.7,1092.3,1140.8,811.8,1519.3,1631.7,
El Salvador,SLV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,937.8,1083.9,1148,1167.2,1082.2,1286.8,1219.4,1353.8,1389.5,1621.2,1677.2,1207.3,1817.8,1474.1,1706.1,1433.4,1447.2,1733.9,1708.7,1706,1691.3,1555,1671.3,1949.9,1809.4,1620.1,1555.1,1931,1948.7,1939.3,1633.5,2039.3,1986.9,1609.6,2051.3,2119.3,1736.3,1886.7,2250,2155.3,1909.7,2476.9,2472.5,2486.1,2632.7,2802.9,2615.2,2905.3,2726.9,2726,2492,2782.2,2713,2485.7,2288.1,2745.5,2909.7,2379.7,2777,2763.9,
San Marino,SMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,489.4,485.4,467.3,463.8,463.5,468.1,467.3,471.8,475.9,491,498.8,494.2,478.7,468.5,473.1,408.8,428.7,447,422.6,462.6,530.6,532.6,643.6,643.8,746.9,920.2,693.7,699.1,792.1,793.1,560.9,504.7,452.5,410.4,494.6,504.5,481.1,419.6,581.7,733,812.7,769.8,688,581.1,650.9,493.7,605.8,557.5,416.4,575.2,457.2,1190,964,582.9,593.8,507.4,507,709.2,520.8,500.3,
Serbia,SRB,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4455.2,3232.6,4570.6,4601.1,4958.8,4751.4,3701.7,5157.8,5960.6,4787.3,6165.9,3967.5,6131.6,6127.2,6560.1,
Sub-Saharan Africa (excluding high income),SSA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,814.3966957,840.5938788,836.3694306,799.6957646,775.7399417,784.6260864,945.2970575,809.689469,808.1155405,844.7756796,926.7839789,955.7101087,811.9212367,1075.239277,1053.485959,959.0000948,1051.915033,1077.927788,1034.750815,1084.595664,1308.014542,1133.523178,971.6228652,967.3098731,1148.056015,1118.818014,1082.257082,1156.184343,1199.997091,1075.2352,1085.646464,922.8177886,1135.09489,1103.467611,1055.272569,1191.662341,1134.147461,1132.922581,1178.217003,1182.210684,1190.87321,1199.338393,1173.266277,1228.382819,1257.897105,1299.201577,1266.052265,1365.303509,1397.293557,1442.923525,1361.995157,1410.846626,1326.427517,1423.645192,1427.898871,1369.178006,1478.631533,1475.465196,1494.152703,1546.415187,
South Sudan,SSD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.4,765.6,1253.7,1388,1482.1,1170.4,1170.2,1168,1156.7,
Sub-Saharan Africa,SSF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,814.3966957,840.5938788,836.3694306,799.6957646,775.7399417,784.6260864,945.2970575,809.689469,808.1155405,844.7756796,926.7839789,955.7101087,811.9212367,1075.239277,1053.485959,959.0000948,1051.915033,1077.927788,1034.750815,1084.595664,1308.014542,1133.523178,971.6228652,967.3098731,1148.056015,1118.818014,1082.257082,1156.184343,1199.997091,1075.2352,1085.646464,922.8177886,1135.09489,1103.467611,1055.272569,1191.662341,1134.147461,1132.922581,1178.217003,1182.210684,1190.87321,1199.338393,1173.266277,1228.382819,1257.897105,1299.201577,1266.052265,1365.303509,1397.293557,1442.923525,1361.995157,1410.846626,1326.427517,1423.645192,1427.898871,1369.178006,1478.631533,1475.465196,1494.152703,1546.415187,
Small states,SST,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,904.3191053,1041.685137,1012.191794,1008.674824,1079.970773,968.0738244,947.5300034,895.7781614,927.1872804,857.6664721,998.9071654,1010.460412,866.9307511,1186.615643,1126.519789,1068.019006,1275.997111,1325.32244,1237.10411,1203.658231,1213.406148,1225.354351,1168.966126,1331.090177,1345.424084,1289.855047,1221.342073,1190.638566,1179.20383,1180.061539,1253.386284,1392.188826,1614.788691,1249.108274,1462.464055,1470.168398,1453.335016,1474.181144,1339.118134,1383.86778,1520.044105,1345.549354,1468.875379,1501.231086,1583.854967,1473.079612,1648.761813,1584.216514,1617.203393,1643.826724,1691.554959,1769.810146,2007.020986,1627.571404,2110.713597,1715.459924,1966.378473,1844.842797,2358.961681,1916.865207,
Sao Tome and Principe,STP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1481.5,1481.5,1481.5,1481.5,1481.5,1448.3,1433.3,1466.7,1508.2,1516.1,1548.4,1538.5,1529.4,1514.3,1527.8,1515.2,1515.2,1515.2,1500,1500,1515.2,1515.2,1500,1555.6,1516.7,1500,1600,1764.7,2000,1928.6,2117.6,2222.2,2193,2263.2,2222.2,2250,2222.2,1931.4,2100.3,2230,2173.9,2107.4,2131.1,2145.7,2224.2,2454.5,2307.7,2153.8,1538.5,1614.3,2098.6,2098.4,2097.3,2064.7,2032.1,2010.5,2021.1,2028,2018.4,2008.8,
Suriname,SUR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2763.4,2897,2705.3,2890.2,2994.4,3330.9,3527.9,3267.7,3479.6,3708.3,3391.6,3284.2,3640.6,3656.4,3675.3,3559.9,4077.4,4051.7,3999.7,3959.5,3958.1,4144.6,3649.7,4031.7,3990.2,3985.5,3812.7,3811.1,3731.5,3765.1,3813.4,3795.1,3694,3626.9,3515.7,3700.7,3980.8,3756.5,3718.6,3896,3765.8,3921.2,3693.8,3559.2,3597.7,4128.7,4252.7,4188.7,4208.9,4232.4,4132.7,4361.9,4495.8,4433,4529.6,4433,4879,4868.4,4555.3,4637.6,
Slovak Republic,SVK,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775.8,4304.7,4116.4,4014.1,4388.2,4054.9,3857.4,2709.9,3889.7,3899.7,3136,4641.8,4511.8,3996.3,3561.2,5175.3,4331.5,3737.3,5009,3829.1,4490.4,6038.7,5079.6,6430.4,4856,5409.7,5336,6129.8,
Slovenia,SVN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230.1,3765.1,5024,4998.3,4857.9,5632.3,5793.1,5186.4,4803.1,4734.5,6117.9,4011.5,5826.2,6007,5116,5341.3,5474.7,5268.3,5981,6373.8,5761.9,4615.5,6472.5,6283.9,6464.6,5540,6071.9,6503.1,7392.7,
Sweden,SWE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2812.7,2644.7,2550,3237.6,3156.2,2543.8,3258.5,3394.9,2678.2,3240.7,3535.8,3368,3084,4191.4,3378.1,3427.3,3375.7,3699.6,3436.1,3520.8,3827,3923.9,3653.5,4492.1,3779.1,3907.7,3820.8,3681.5,4325.1,4963.7,4492.6,3359.4,4758.9,3891.4,4358.6,4893.6,4718.3,4379.7,4276.3,4560.3,4583.3,4780.4,4584.5,4892.9,4932.3,4292.2,5150.8,4820.5,5078.9,4510.4,4712.9,5101.8,5123.5,5646.9,6053.6,5438.2,5992.3,3535.5,6292.1,5994.4,
Eswatini,SWZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,469.3,486.1,541.1,477.8,482.9,453.4,685.1,552.1,619.5,648.2,1619,1753.5,1160.6,1554.3,1418.7,1469.2,1322.5,1803.3,967.1,1381.4,1685.4,901.5,720.2,1802.8,2045.5,1487,1288.9,1313.9,1053.2,1284,1050.4,1554.3,1381.2,1271.9,2169.6,1756.6,1906,1897.7,1633.7,1632.7,1417.6,996.5,1023.9,1246.5,1317.1,1423.1,567.6,1001.5,1289.4,1205.3,1343.6,1337.2,1367.4,1362.3,1259.7,1224.9,1247.4,1266.5,1269.7,1275.5,
Sint Maarten (Dutch part),SXM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,528.6,987.1,820.3,762.4,893.9,618.4,869.9,718.2,861.9,346.5,588.7,1256.6,293.8,1001.9,788.2,1027.7,622.7,921.5,673.2,1420.4,1330,792,936,584.5,935.1,1167,814.7,1660.6,334.7,750,922.4,1174.8,1489.3,1536.5,1661.1,1853.2,1273.2,1585,1072.4,1148.6,1692.6,1993.5,1999,1657.5,1711.4,2002.3,1622.4,896.7,1707.7,1231.9,1679,1643.4,1576,1063.4,1277.4,1177.2,1233.4,750,2203.8,1832.4,
Turks and Caicos Islands,TCA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,592.2,544.1,758.6,635.4,546.6,658.7,668.8,669.3,727.3,705.7,634.9,482.6,512.7,645.6,578.8,510.8,523.3,515.4,491.7,546.6,721.9,675.8,522.6,503.8,624.2,584,554.3,734.4,549.2,559.2,618.6,729.9,501,746.5,581.8,601.3,582,685.2,672.8,531.3,634.7,670.9,827.3,671.2,749.9,766.8,799.3,775.2,598.3,762.8,632,934.8,822.8,855.7,801.9,844.7,825.2,893,886.3,867.1,
East Asia & Pacific (IDA & IBRD countries),TEA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3761.621998,3853.175417,3988.093377,3978.331612,4086.00603,4266.826875,4218.327684,4305.778289,4304.536381,4216.152864,4261.011384,4342.776624,4343.051222,4564.061304,4618.418918,4698.301151,4731.184646,4908.489672,4863.259366,4925.931819,5067.57448,5181.903351,5233.781443,5265.146677,5382.732913,5370.970348,5430.738524,5463.583084,5557.823127,5583.195463,
